BRAND,STATE,TALUKA,DISTRICT,COLLECTED_ON,ADDRESS_BLOCK,COUNTER_CODE,COUNTER_NAME,COUNTER_TYPE,LAT,LONG,IS_SCL_COUNTER,IS_EXCLUSIVE_SHREE,IS_EXCLUSIVE_BANGUR,IS_EXCLUSIVE_ROCKSTRONG,SHREE_WHOLESALE,SHREE_RETAIL_SALE,BANGUR_RETAIL_SALE,BANGUR_WHOLESALE,ROCKSTRONG_RETAIL_SALE,ROCKSTRONG_WHOLESALE,ROUTE,TOTAL_RETAIL_SALES,TOTAL_WHOLESALE,COUNTER_ID
SHREE,Telangana,BALANAGAR,K.V.RANGAREDDY,27-03-2023,BORABANDA,882596,SRI BALAJI AGENCIES,Dealer,17.45365,78.42247,,,,,,,,,,,BALANAGARShree1,800,,100957
SHREE,Telangana,MANIKONDA,K.V.RANGAREDDY,27-03-2023,MANIKONDA,883164,SRI LAXMI NARASHIMHA ENTERPRISES,Dealer,17.54809,78.22299,,,,,,,,,,,MANIKONDAShree2,200,,100967
SHREE,Telangana,MANIKONDA,K.V.RANGAREDDY,27-03-2023,MANIKONDA,820337,VINAYAKA TRADERS,Dealer,17.40743,78.38581,,,,,,,,,,,MANIKONDAShree1,300,,100609
SHREE,Telangana,MANIKONDA,K.V.RANGAREDDY,27-03-2023,MANIKONDA,841398,KARTHIKEYA STEEL & CEMENTS,Dealer,17.40076,78.38869,,,,,,,,,,,MANIKONDAShree1,300,,100658
SHREE,Telangana,SAROORNAGAR,K.V.RANGAREDDY,27-03-2023,LB NAGAR,777486,SNEHA ENTERPRISES,Dealer,17.35103,78.55386,,,,,,,,,,,SAROORNAGARShree1,350,,100006
SHREE,Telangana,SAROORNAGAR,K.V.RANGAREDDY,27-03-2023,KARMANGHAT,777489,SRINIVASA STEEL TRADERS,Dealer,17.33957,78.52521,,,,,,,,,,,SAROORNAGARShree1,400,,100008
SHREE,Telangana,SAROORNAGAR,K.V.RANGAREDDY,27-03-2023,KARMANGHAT,777821,SRI TIRUMALA CEMENT AGENCIES,Dealer,17.34493,78.52696,,,,,,,,,,,SAROORNAGARShree1,8000,,100030
SHREE,Telangana,SAROORNAGAR,K.V.RANGAREDDY,27-03-2023,CHINTALAKUNTA,779022,CHAITANYA STEELS,Dealer,17.34019,78.56548,,,,,,,,,,,SAROORNAGARShree1,800,,100040
SHREE,Telangana,SAROORNAGAR,K.V.RANGAREDDY,27-03-2023,MEERPET,805918,SRI LAKSHMI STEEL TRADERS,Dealer,17.32494,78.53794,,,,,,,,,,,SAROORNAGARShree1,500,,100114
SHREE,Telangana,SAROORNAGAR,K.V.RANGAREDDY,27-03-2023,KOTHAPET,807124,KAILASH MARKETING,Dealer,17.36164,78.54437,,,,,,,,,,,SAROORNAGARShree1,500,,100113
SHREE,Telangana,SAROORNAGAR,K.V.RANGAREDDY,27-03-2023,JILLELLAGUDA,820335,KEERTHI STEEL TRADERS,Dealer,17.33528,78.52654,,,,,,,,,,,SAROORNAGARShree1,1000,,100603
SHREE,Telangana,SAROORNAGAR,K.V.RANGAREDDY,27-03-2023,SAROORNAGAR,841485,SAI BABA TRADERS,Dealer,17.3491,78.49799,,,,,,,,,,,SAROORNAGARShree1,400,,100858
SHREE,Telangana,SAROORNAGAR,K.V.RANGAREDDY,27-03-2023,SAROORNAGAR,820562,KRISHNA HARDWARE AND CEMENT,Dealer,17.29079,78.49729,,,,,,,,,,,SAROORNAGARShree2,300,,100563
SHREE,Telangana,SAROORNAGAR,K.V.RANGAREDDY,27-03-2023,KOTHAPET,888803,FAMOUS TRADERS,Dealer,17.30645,78.47478,,,,,,,,,,,SAROORNAGARShree2,300,,100926
SHREE,Telangana,HAYATHNAGAR,K.V.RANGAREDDY,27-03-2023,B N REDDY NAGAR,777488,SRI SAI ENTERPRISES,Dealer,17.31495,78.55261,,,,,,,,,,,HAYATHNAGARShree1,1500,,100007
SHREE,Telangana,HAYATHNAGAR,K.V.RANGAREDDY,27-03-2023,HAYATNAGAR,777951,BHAGYA LAXMI STEEL TRADERS,Dealer,17.32883,78.59824,,,,,,,,,,,HAYATHNAGARShree2,1100,,100043
SHREE,Telangana,HAYATHNAGAR,K.V.RANGAREDDY,27-03-2023,VANASTALIPURAM,779360,SREE LAXMI SRINIVASA ENTERPRISES,Dealer,17.32345,78.56525,,,,,,,,,,,HAYATHNAGARShree1,300,,100020
SHREE,Telangana,HAYATHNAGAR,K.V.RANGAREDDY,27-03-2023,B N REDDY NAGAR,782151,MAHALAXMI CEMENT AGENCIES,Dealer,17.30313,78.55105,,,,,,,,,,,HAYATHNAGARShree1,1100,,100073
SHREE,Telangana,HAYATHNAGAR,K.V.RANGAREDDY,27-03-2023,HAYATHNAGAR,808850,TIRUMALA STEEL TRADING,Dealer,17.30513,78.60846,,,,,,,,,,,HAYATHNAGARShree2,300,,100644
SHREE,Telangana,HAYATHNAGAR,K.V.RANGAREDDY,27-03-2023,HAYATHNAGAR,814426,SRI MK TRADERS,Dealer,17.31155,78.58417,,,,,,,,,,,HAYATHNAGARShree1,300,,100404
SHREE,Telangana,HAYATHNAGAR,K.V.RANGAREDDY,27-03-2023,B N REDDY NAGAR,841486,SRI LATHA STEELS,Dealer,17.31864,78.56089,,,,,,,,,,,HAYATHNAGARShree1,300,,100859
SHREE,Telangana,HAYATHNAGAR,K.V.RANGAREDDY,27-03-2023,HAYATHNAGAR,855499,SRINIVASA STEELS,Dealer,17.32003,78.61539,,,,,,,,,,,HAYATHNAGARShree2,650,,100810
SHREE,Telangana,HAYATHNAGAR,K.V.RANGAREDDY,27-03-2023,HAYATHNAGAR,866018,SRI VENKATESHWARA AGENCIES,Dealer,17.32015,78.61363,,,,,,,,,,,HAYATHNAGARShree2,300,,100895
SHREE,Telangana,HAYATHNAGAR,K.V.RANGAREDDY,27-03-2023,VANASTHALIPURAM,877712,G M R CONSTRUCTION MATERIALS,Dealer,17.33048,78.59254,,,,,,,,,,,HAYATHNAGARShree2,300,,100984
SHREE,Telangana,HAYATHNAGAR,K.V.RANGAREDDY,27-03-2023,HAYATHNAGAR,897851,SRINIVASA STEEL AGENCIES,Dealer,17.24996,78.5856,,,,,,,,,,,HAYATHNAGARShree1,400,,100995
SHREE,Telangana,HAYATHNAGAR,K.V.RANGAREDDY,27-03-2023,,909729,AMBERPET STEEL HOUSE,Dealer,17.32033,78.65035,,,,,,,,,,,HAYATHNAGARShree2,,,101040
SHREE,Telangana,HAYATHNAGAR,K.V.RANGAREDDY,27-03-2023,,907391,MAG AERO BRICK,Dealer,17.28168,78.63922,,,,,,,,,,,HAYATHNAGARShree2,,,101041
SHREE,Telangana,BN REDDY NAGAR,K.V.RANGAREDDY,27-03-2023,HASTINAPURAM,779024,SAI SREE CEMENT MARKETING,Dealer,17.31667,78.55377,,,,,,,,,,,BN REDDY NAGARShree1,400,,100041
SHREE,Telangana,IBRAHIMPATNAM,K.V.RANGAREDDY,27-03-2023,BONGLOOR,824427,SRI SIDDI VINAYAKA TRADERS,Dealer,17.23491,78.56132,,,,,,,,,,,IBRAHIMPATNAMShree1,300,,100131
SHREE,Telangana,IBRAHIMPATNAM,K.V.RANGAREDDY,27-03-2023,IBRAHIMPATNAM (KHALSA),779362,ADITYA STEEL TRADERS,Dealer,17.18521,78.65025,,,,,,,,,,,IBRAHIMPATNAMShree2,400,,100022
SHREE,Telangana,ABDULLAPURMET,K.V.RANGAREDDY,27-03-2023,ABDULLAPURMET,877716,SRI BALAJI STEEL TRADERS,Dealer,17.30484,78.68718,,,,,,,,,,,ABDULLAPURMETShree1,300,,100985
SHREE,Telangana,BALAPUR,K.V.RANGAREDDY,27-03-2023,BALAPUR,878160,ARVIND STEEL MART,Dealer,17.28858,78.53582,,,,,,,,,,,BALAPURShree1,300,,100987
SHREE,Telangana,BALAPUR,K.V.RANGAREDDY,27-03-2023,BALAPUR,889396,JAIRAM STEELS,Dealer,17.29957,78.53017,,,,,,,,,,,BALAPURShree1,300,,100927
SHREE,Telangana,BALAPUR,K.V.RANGAREDDY,27-03-2023,BALAPUR,820091,AL SAFA TRADERS,Dealer,17.3201,78.49257,,,,,,,,,,,BALAPURShree1,500,,100613
SHREE,Telangana,RAJENDRANAGAR,K.V.RANGAREDDY,27-03-2023,RAJENDRANAGAR,777816,HYDERABAD HARDWARE,Dealer,17.34459,78.41678,,,,,,,,,,,RAJENDRANAGARShree1,600,,100027
SHREE,Telangana,RAJENDRANAGAR,K.V.RANGAREDDY,27-03-2023,LAXMIGUDA,779007,VARUN TRADERS,Dealer,17.30324,78.44983,,,,,,,,,,,RAJENDRANAGARShree2,800,,100016
SHREE,Telangana,RAJENDRANAGAR,K.V.RANGAREDDY,27-03-2023,KATTEDAN IE,796977,C V S TRADERS,Dealer,17.31325,78.44172,,,,,,,,,,,RAJENDRANAGARShree2,300,,100117
SHREE,Telangana,RAJENDRANAGAR,K.V.RANGAREDDY,27-03-2023,KATTEDAN IE,798506,S. R. MARKETING,Dealer,17.31343,78.4446,,,,,,,,,,,RAJENDRANAGARShree2,400,,100116
SHREE,Telangana,RAJENDRANAGAR,K.V.RANGAREDDY,27-03-2023,RAJENDRANAGAR,820559,NATIONAL TRADERS,Dealer,17.32813,78.45666,,,,,,,,,,,RAJENDRANAGARShree2,400,,100606
SHREE,Telangana,RAJENDRANAGAR,K.V.RANGAREDDY,27-03-2023,KISMATPUR,829199,SRI DEV NAKODA HARDWARE & ELECTRICAL,Dealer,17.33845,78.37221,,,,,,,,,,,RAJENDRANAGARShree1,300,,100791
SHREE,Telangana,RAJENDRANAGAR,K.V.RANGAREDDY,27-03-2023,SHIVARAMPALLI,857008,B R PATEL,Dealer,17.32438,78.43277,,,,,,,,,,,RAJENDRANAGARShree2,300,,100823
SHREE,Telangana,RAJENDRANAGAR,K.V.RANGAREDDY,27-03-2023,RAJENDRANAGAR,857413,G S AGENCIES,Dealer,17.36339,78.42775,,,,,,,,,,,RAJENDRANAGARShree1,300,,100825
SHREE,Telangana,RAJENDRANAGAR,K.V.RANGAREDDY,27-03-2023,KATTEDAN IE,861428,PATIL & CO,Dealer,17.29386,78.44129,,,,,,,,,,,RAJENDRANAGARShree2,300,,100914
SHREE,Telangana,RAJENDRANAGAR,K.V.RANGAREDDY,27-03-2023,NARSINGI,820336,NAGARJUNA STEEL ENTERPRISES,Dealer,17.38383,78.36322,,,,,,,,,,,RAJENDRANAGARShree3,350,,100604
SHREE,Telangana,RAJENDRANAGAR,K.V.RANGAREDDY,27-03-2023,RAJENDRANAGAR,832541,VARAH STEEL TRADERS,Dealer,17.44014,78.32989,,,,,,,,,,,RAJENDRANAGARShree3,300,,100666
SHREE,Telangana,RAJENDRANAGAR,K.V.RANGAREDDY,27-03-2023,PUPPALA GUDA,881452,SRI SAI BALAJI STEEL & CEMENTS,Dealer,17.40072,78.3723,,,,,,,,,,,RAJENDRANAGARShree3,300,,100937
SHREE,Telangana,RAJENDRANAGAR,K.V.RANGAREDDY,27-03-2023,PUPPALA GUDA,900906,B.A TRADERS,Dealer,17.38341,78.40952,,,,,,,,,,,RAJENDRANAGARShree1,400,,101013
SHREE,Telangana,SHAMSHABAD,K.V.RANGAREDDY,27-03-2023,SHAMSHABAD1,779003,SAI GANESH STEEL TRADERS,Dealer,17.2619,78.388,,,,,,,,,,,SHAMSHABADShree1,300,,100014
SHREE,Telangana,SHAMSHABAD,K.V.RANGAREDDY,27-03-2023,SHAMSHABAD,821451,VIJAYA GAYATRI STEEL TRADERS,Dealer,17.26575,78.37375,,,,,,,,,,,SHAMSHABADShree2,350,,100137
SHREE,Telangana,KANDUKUR,K.V.RANGAREDDY,27-03-2023,KANDUKUR,826773,RAGHAVENDRA STEEL TRADERS,Dealer,17.07171,78.4769,,,,,,,,,,,KANDUKURShree1,300,,100790
SHREE,Telangana,MAHESWARAM,K.V.RANGAREDDY,27-03-2023,MAHESWARAM,896277,SADGURU  SEVALAL MAHARAJ STEEL AND HARDWARE,Dealer,17.1388,78.3929,,,,,,,,,,,MAHESWARAMShree1,300,,101002
SHREE,Telangana,MOINABAD,K.V.RANGAREDDY,27-03-2023,CHANDANAGAR,835916,HARI STEEL & CEMENT,Dealer,17.41355,78.26538,,,,,,,,,,,MOINABADShree1,300,,100690
SHREE,Telangana,MOINABAD,K.V.RANGAREDDY,27-03-2023,MOINABAD,838404,B S TRADERS,Dealer,17.33018,78.2715,,,,,,,,,,,MOINABADShree2,300,,100659
SHREE,Telangana,MOINABAD,K.V.RANGAREDDY,27-03-2023,MOINABAD,886197,SUGUNA BUILDING MATERIAL,Dealer,17.31444,78.25615,,,,,,,,,,,MOINABADShree2,300,,100948
SHREE,Telangana,KEESARA,K.V.RANGAREDDY,27-03-2023,KEESARA DAIRA,874353,SRI GANESH STEEL TRADERS,Dealer,17.48276,78.59128,,,,,,,,,,,KEESARAShree1,350,,100888
SHREE,Telangana,GANDIPETA,K.V.RANGAREDDY,27-03-2023,GANDIPETA,887279,SRI BALAJI CEMENT,Dealer,17.36976,78.3862,,,,,,,,,,,GANDIPETAShree1,300,,100928
SHREE,Telangana,QUTUBULLAPUR,K.V.RANGAREDDY,27-03-2023,,804365,VINAYAKA STEEL TRADERS,Dealer,17.54926,78.3622,,,,,,,,,,,QUTUBULLAPURShree1,,,100107
SHREE,Telangana,KONDURG,K.V.RANGAREDDY,27-03-2023,KONDURG,848900,DEVI STEEL TRADERS,Dealer,17.09336,78.03716,,,,,,,,,,,KONDURGShree1,300,,100839
SHREE,Telangana,KONDURG,K.V.RANGAREDDY,27-03-2023,CHOWDERGUDEM B.O,864319,SRI DURGA VEDAN TRADERS,Dealer,17.08694,77.99305,,,,,,,,,,,KONDURGShree2,300,,100896
SHREE,Telangana,CHEVELLA,K.V.RANGAREDDY,27-03-2023,CHEVELLA,877888,SANTHOSHI MATHA TRADERS,Dealer,17.30604,78.14293,,,,,,,,,,,CHEVELLAShree1,300,,100973
SHREE,Telangana,SHABAD,K.V.RANGAREDDY,27-03-2023,NAGARGUDA,878489,SRI VENKATESHWARA TRADERS,Dealer,17.22896,78.13323,,,,,,,,,,,SHABADShree1,300,,100983
SHREE,Telangana,SHABAD,K.V.RANGAREDDY,27-03-2023,,806205,BALAJI TRADERS,Dealer,17.16119,78.13373,,,,,,,,,,,SHABADShree1,,,100115
SHREE,Telangana,CHOWDARIGUDEM,K.V.RANGAREDDY,27-03-2023,CHOWDARIGUDEM,890511,AMBU RAO TRADERS,Dealer,17.10969,77.99759,,,,,,,,,,,CHOWDARIGUDEMShree1,300,,101031
SHREE,Telangana,GANDEED,K.V.RANGAREDDY,27-03-2023,,806466,SRI LAXMI TRADERS,Dealer,16.91696,77.80257,,,,,,,,,,,GANDEEDShree1,,,100101
BANGUR,Telangana,SAROORNAGAR,K.V.RANGAREDDY,27-03-2023,KOTHAPET,885527,Y.B.K. MARKETING,Dealer,17.24053,78.36116,,,,,,,,,,,SAROORNAGARBangur3,100,,100961
BANGUR,Telangana,SAROORNAGAR,K.V.RANGAREDDY,27-03-2023,SAROORNAGAR,894842,SRI VENKATASAI STEEL HOUSE,Dealer,17.36868,78.39763,,,,,,,,,,,SAROORNAGARBangur1,500,,101021
BANGUR,Telangana,SAROORNAGAR,K.V.RANGAREDDY,27-03-2023,BALAPUR,834151,SHREE BHARATHI STEEL MARKETING,Dealer,17.28428,78.53709,,,,,,,,,,,SAROORNAGARBangur2,300,,100717
BANGUR,Telangana,SAROORNAGAR,K.V.RANGAREDDY,27-03-2023,CHAMPAPET,867813,SRI LAXMI TRADERS,Dealer,17.34263,78.51566,,,,,,,,,,,SAROORNAGARBangur2,300,,100906
BANGUR,Telangana,SAROORNAGAR,K.V.RANGAREDDY,27-03-2023,HASTHINAPURAM,867871,JAI RAM STEELS,Dealer,17.33606,78.55219,,,,,,,,,,,SAROORNAGARBangur2,2000,,100908
BANGUR,Telangana,SAROORNAGAR,K.V.RANGAREDDY,27-03-2023,HASTHINAPURAM,893871,SRI BHAVANI STEEL TRADERS,Dealer,17.32862,78.54368,,,,,,,,,,,SAROORNAGARBangur2,500,,101028
BANGUR,Telangana,SAROORNAGAR,K.V.RANGAREDDY,27-03-2023,JALPALLE,865321,INDIAN SANITARY ELECTRICAL & BUILDING MATERIAL,Dealer,17.28574,78.45089,,,,,,,,,,,SAROORNAGARBangur3,300,,100897
BANGUR,Telangana,SAROORNAGAR,K.V.RANGAREDDY,27-03-2023,BALAPUR,865658,GLOBAL STEELS AND CEMENT,Dealer,17.29028,78.49337,,,,,,,,,,,SAROORNAGARBangur2,300,,100893
BANGUR,Telangana,SERILINGAMPALLY,K.V.RANGAREDDY,27-03-2023,SERILINGAMPALLY,826162,SRI SWAGATH STEEL TRADERS,Dealer,17.38659,78.4298,,,,,,,,,,,SERILINGAMPALLYBangur3,600,,100768
BANGUR,Telangana,SERILINGAMPALLY,K.V.RANGAREDDY,27-03-2023,GACHIBOWLI,830736,MANIKONDA STEEL TRADERS,Dealer,17.40256,78.38175,,,,,,,,,,,SERILINGAMPALLYBangur3,400,,100687
BANGUR,Telangana,SERILINGAMPALLY,K.V.RANGAREDDY,27-03-2023,SERILINGAMPALLY,862454,Y R PATEL ENTERPRISES,Dealer,17.47854,78.36196,,,,,,,,,,,SERILINGAMPALLYBangur2,300,,100910
BANGUR,Telangana,SERILINGAMPALLY,K.V.RANGAREDDY,27-03-2023,MADHAPUR,888003,SRI SAI THIRUMALA TRADERS,Dealer,17.33649,78.32714,,,,,,,,,,,SERILINGAMPALLYBangur1,200,,100925
BANGUR,Telangana,SERILINGAMPALLY,K.V.RANGAREDDY,27-03-2023,MIYAPUR,828192,NAGARJUNA STEEL AND CEMENT CORPORATION,Dealer,17.474,78.37154,,,,,,,,,,,SERILINGAMPALLYBangur2,400,,100800
BANGUR,Telangana,SERILINGAMPALLY,K.V.RANGAREDDY,27-03-2023,MADINAGUDA,832159,BHAARGAVI STEELS,Dealer,17.49882,78.34873,,,,,,,,,,,SERILINGAMPALLYBangur2,200,,100665
BANGUR,Telangana,SERILINGAMPALLY,K.V.RANGAREDDY,27-03-2023,MIYAPUR,844267,PATEL AGENCIES,Dealer,17.50353,78.362,,,,,,,,,,,SERILINGAMPALLYBangur2,3000,,100864
BANGUR,Telangana,SERILINGAMPALLY,K.V.RANGAREDDY,27-03-2023,HAFEEZPET,869533,S V R STEEL TRADERS,Dealer,17.48273,78.3888,,,,,,,,,,,SERILINGAMPALLYBangur2,400,,100904
BANGUR,Telangana,SERILINGAMPALLY,K.V.RANGAREDDY,27-03-2023,SERILINGAMPALLY,876259,NAGARJUNA STEELS THELLAPUR,Dealer,17.45136,78.3081,,,,,,,,,,,SERILINGAMPALLYBangur2,400,,100972
BANGUR,Telangana,BALANAGAR,K.V.RANGAREDDY,27-03-2023,BORABANDA,882287,MAHIRA TRADERS,Dealer,17.45673,78.40848,,,,,,,,,,,BALANAGARBangur1,300,,100954
BANGUR,Telangana,MOINABAD,K.V.RANGAREDDY,27-03-2023,MOINABAD,888002,SRI VENKATESHWARA TRADERS,Dealer,17.34491,78.32578,,,,,,,,,,,MOINABADBangur1,300,,100924
BANGUR,Telangana,QUTUBULLAPUR,K.V.RANGAREDDY,27-03-2023,JAGADGIRIGUTTA,824747,OM TRADERS,Dealer,17.49882,78.43486,,,,,,,,,,,QUTUBULLAPURBangur1,500,,100160
BANGUR,Telangana,QUTUBULLAPUR,K.V.RANGAREDDY,27-03-2023,KUTBULLAPUR,830711,MAHALAKSHMI ENTERPRISES,Dealer,17.55425,78.362,,,,,,,,,,,QUTUBULLAPURBangur1,300,,100680
BANGUR,Telangana,MANCHAL,K.V.RANGAREDDY,27-03-2023,LINGAMPALLY,830953,MOHAN STEEL,Dealer,17.48843,78.32283,,,,,,,,,,,MANCHALBangur1,250,,100684
BANGUR,Telangana,IBRAHIMPATNAM,K.V.RANGAREDDY,27-03-2023,IBRAHIMPATNAM,833448,NAGARJUNA STEEL NIGAM,Dealer,17.18016,78.65199,,,,,,,,,,,IBRAHIMPATNAMBangur2,400,,100732
BANGUR,Telangana,IBRAHIMPATNAM,K.V.RANGAREDDY,27-03-2023,IBRAHIMPATNAM,902506,SAGAR STEEL TRADERS,Dealer,17.23189,78.58873,,,,,,,,,,,IBRAHIMPATNAMBangur2,400,,101012
BANGUR,Telangana,IBRAHIMPATNAM,K.V.RANGAREDDY,27-03-2023,YERRAKUNTA,901008,BIN HAWEL STEEL & CEMENT TRADERS,Dealer,17.30827,78.47551,,,,,,,,,,,IBRAHIMPATNAMBangur1,200,,101009
BANGUR,Telangana,HAYATHNAGAR,K.V.RANGAREDDY,27-03-2023,HAYATHNAGAR,839371,SRI RAMA STEEL AGENCIES,Dealer,17.32759,78.60106,,,,,,,,,,,HAYATHNAGARBangur1,800,,100653
BANGUR,Telangana,HAYATHNAGAR,K.V.RANGAREDDY,27-03-2023,KUNTLOOR,856902,MANIDEEP STEELS,Dealer,17.34028,78.62616,,,,,,,,,,,HAYATHNAGARBangur1,400,,100808
BANGUR,Telangana,HAYATHNAGAR,K.V.RANGAREDDY,27-03-2023,TURKAYAMJAL,869461,SRI RAMA STEEL HOUSE,Dealer,17.25331,78.58309,,,,,,,,,,,HAYATHNAGARBangur2,300,,100905
BANGUR,Telangana,HAYATHNAGAR,K.V.RANGAREDDY,27-03-2023,HAYATHNAGAR,877217,S S TRADERS,Dealer,17.31962,78.6423,,,,,,,,,,,HAYATHNAGARBangur1,500,,100969
BANGUR,Telangana,HAYATHNAGAR,K.V.RANGAREDDY,27-03-2023,BN REDDY,895330,GMR IRON SHOPPEE,Dealer,17.32376,78.55871,,,,,,,,,,,HAYATHNAGARBangur3,300,,100999
BANGUR,Telangana,ABUDULLAPUR,K.V.RANGAREDDY,27-03-2023,ABUDULLAPUR,842958,AMBI STEEL AND CEMENT,Dealer,17.30277,78.60878,,,,,,,,,,,ABUDULLAPURBangur1,300,,100868
BANGUR,Telangana,ABUDULLAPUR,K.V.RANGAREDDY,27-03-2023,ABUDULLAPUR,893870,SRI JAYA DURGA STEEL,Dealer,17.26959,78.58862,,,,,,,,,,,ABUDULLAPURBangur2,600,,101027
BANGUR,Telangana,MAHESWARAM,K.V.RANGAREDDY,27-03-2023,TUKKUGUDA,854445,THIRUMALA STEEL TRADERS,Dealer,17.20924,78.4761,,,,,,,,,,,MAHESWARAMBangur1,400,,100851
BANGUR,Telangana,MAHESWARAM,K.V.RANGAREDDY,27-03-2023,MAHESWARAM,868510,NAGARJUNA STEELS MAHESHWARAM,Dealer,17.13242,78.42788,,,,,,,,,,,MAHESWARAMBangur2,500,,100903
BANGUR,Telangana,MAHESWARAM,K.V.RANGAREDDY,27-03-2023,TUKKUGUDA,892537,NAGARJUNA STEEL PROFILES,Dealer,17.20978,78.47666,,,,,,,,,,,MAHESWARAMBangur1,2000,,101026
BANGUR,Telangana,KANDUKUR,K.V.RANGAREDDY,27-03-2023,KANDUKUR,880237,VR3 STEEL & CEMENT TRADERS,Dealer,16.98201,78.50263,,,,,,,,,,,KANDUKURBangur1,400,,100943
BANGUR,Telangana,YACHARAM,K.V.RANGAREDDY,27-03-2023,GUNGAL,894314,TATA STEEL TRADERS,Dealer,16.97277,78.73008,,,,,,,,,,,YACHARAMBangur1,300,,101022
BANGUR,Telangana,RAJENDRANAGAR,K.V.RANGAREDDY,27-03-2023,RAJENDRANAGAR,827670,PRANAV AGENCIES,Dealer,17.35682,78.43867,,,,,,,,,,,RAJENDRANAGARBangur2,800,,100776
BANGUR,Telangana,RAJENDRANAGAR,K.V.RANGAREDDY,27-03-2023,RAJENDRANAGAR,828149,JAI DURGA STEEL & CEMENT TRADERS,Dealer,17.31536,78.44906,,,,,,,,,,,RAJENDRANAGARBangur1,500,,100797
BANGUR,Telangana,RAJENDRANAGAR,K.V.RANGAREDDY,27-03-2023,RAJENDRANAGAR,828974,GURU BASAVA STEEL,Dealer,17.35531,78.4432,,,,,,,,,,,RAJENDRANAGARBangur2,2000,,100772
BANGUR,Telangana,SHAMSHABAD,K.V.RANGAREDDY,27-03-2023,SHAMSHABAD,853653,THIRUMALA TRADING COMPANY,Dealer,17.26442,78.37152,,,,,,,,,,,SHAMSHABADBangur2,500,,100854
BANGUR,Telangana,SHAMSHABAD,K.V.RANGAREDDY,27-03-2023,PALMAKOLE,827113,SRINIVASA TRADERS,Dealer,17.30435,78.06081,,,,,,,,,,,SHAMSHABADBangur1,300,,100792
BANGUR,Telangana,SHADNAGAR,K.V.RANGAREDDY,27-03-2023,SHADNAGAR,824960,SRI ANJANEYA STEEL AND CEMENT TRADERS,Dealer,15.98237,77.74359,,,,,,,,,,,SHADNAGARBangur2,300,,100136
BANGUR,Telangana,SHADNAGAR,K.V.RANGAREDDY,27-03-2023,SHADNAGAR,825176,SRI BHAVANI STEELS,Dealer,17.54501,78.21745,,,,,,,,,,,SHADNAGARBangur3,300,,100146
BANGUR,Telangana,SHADNAGAR,K.V.RANGAREDDY,27-03-2023,SHADNAGAR,826288,RADHIKA STEELS,Dealer,17.07289,78.20259,,,,,,,,,,,SHADNAGARBangur1,1000,,100775
BANGUR,Telangana,SHADNAGAR,K.V.RANGAREDDY,27-03-2023,SHADNAGAR,839530,SRI VENKATESHWARA TRADERS,Dealer,17.06616,78.20456,,,,,,,,,,,SHADNAGARBangur1,300,,100655
BANGUR,Telangana,SHADNAGAR,K.V.RANGAREDDY,27-03-2023,SHADNAGAR,890756,MALIPEDDI RANGAIAH GUPTHA,Dealer,17.06559,78.20285,,,,,,,,,,,SHADNAGARBangur1,300,,101023
BANGUR,Telangana,KOTHUR,K.V.RANGAREDDY,27-03-2023,KOTHUR,831520,DAYANAND TRADERS,Dealer,17.20957,78.27355,,,,,,,,,,,KOTHURBangur1,300,,100682
BANGUR,Telangana,SHABAD,K.V.RANGAREDDY,27-03-2023,NAGARGUDA,872802,SRI KRISHNA TRADERS,Dealer,17.23446,78.14137,,,,,,,,,,,SHABADBangur1,300,,100883
BANGUR,Telangana,SHANKARPALLE,K.V.RANGAREDDY,27-03-2023,SHANKARPALLI,874726,YAADHADRI TRADING PRIVATE LIMITED,Dealer,17.4535,78.13117,,,,,,,,,,,SHANKARPALLEBangur1,300,,100890
BANGUR,Telangana,SHANKARPALLE,K.V.RANGAREDDY,27-03-2023,SHANKARPALLI,884091,ARUNACHALAM ENTERPRISES,Dealer,20.68303,79.44568,,,,,,,,,,,SHANKARPALLEBangur1,300,,100951
SHREE,Telangana,KUKATPALLY,MEDCHAL,27-03-2023,,882601,HANUMAN ASSOCIATES,Dealer,17.49787,78.40139,,,,,,,,,,,KUKATPALLYShree3,,,
SHREE,Telangana,KUKATPALLY,MEDCHAL,27-03-2023,,900734,PANCHAMUKHI CEMENT AGENCY,Dealer,17.5107,78.4254,,,,,,,,,,,KUKATPALLYShree1,,,
SHREE,Telangana,KUKATPALLY,MEDCHAL,27-03-2023,,777491,SRI SADGURU TRADERS,Dealer,17.4858,78.3855,,,,,,,,,,,KUKATPALLYShree2,,,
SHREE,Telangana,KUKATPALLY,MEDCHAL,27-03-2023,,839453,PRIYANKA CEMENT & BUILDING MATERIALS,Dealer,17.5074,78.4088,,,,,,,,,,,KUKATPALLYShree3,,,
SHREE,Telangana,KUKATPALLY,MEDCHAL,27-03-2023,,839454,NAGESWARI TRADERS,Dealer,17.4934,78.423,,,,,,,,,,,KUKATPALLYShree1,,,
SHREE,Telangana,KUKATPALLY,MEDCHAL,27-03-2023,,905282,SRI DEVI AGENCIES,Dealer,17.49557,78.39656,,,,,,,,,,,KUKATPALLYShree3,,,
SHREE,Telangana,MEDIPALLI,MEDCHAL,27-03-2023,,883491,VENKATESHWARA TRADERS,Dealer,17.40832,78.59781,,,,,,,,,,,MEDIPALLIShree1,,,
